Country,Date,Variant,total_sequences,cluster_sequences,proportion
United Kingdom,2021-01-11,20I.Alpha.V1,12505,9516,0.760975609756
United Kingdom,2021-01-11,21A.Delta,12505,0,0.000000000000
United Kingdom,2021-01-11,21B.Kappa,12505,0,0.000000000000
United Kingdom,2021-01-11,21D.Eta,12505,5,0.000399840063
US,2021-01-11,20H.Beta.V2,13237,3,0.000226637455
US,2021-01-11,20I.Alpha.V1,13237,188,0.014202613885
US,2021-01-11,20J.Gamma.V3,13237,1,0.000075545818
US,2021-01-11,21A.Delta,13237,0,0.000000000000
US,2021-01-11,21B.Kappa,13237,0,0.000000000000
US,2021-01-11,21C.Epsilon,13237,1615,0.122006496940
US,2021-01-11,21D.Eta,13237,4,0.000302183274
US,2021-01-11,21F.Iota,13237,72,0.005439298934
US,2021-01-11,21G.Lambda,13237,0,0.000000000000
Zimbabwe,2021-01-11,20H.Beta.V2,84,76,0.904761904761
Angola,2021-01-18,20H.Beta.V2,22,1,0.045454545454
Argentina,2021-01-18,20J.Gamma.V3,8,0,0.000000000000
Aruba,2021-01-18,20I.Alpha.V1,12,0,0.000000000000
Australia,2021-01-18,20I.Alpha.V1,51,16,0.313725490196
Australia,2021-01-18,21A.Delta,51,0,0.000000000000
Austria,2021-01-18,20H.Beta.V2,146,31,0.212328767123
Austria,2021-01-18,20I.Alpha.V1,146,52,0.356164383561
Austria,2021-01-18,21A.Delta,146,0,0.000000000000
Bangladesh,2021-01-18,20H.Beta.V2,22,0,0.000000000000
Belgium,2021-01-18,20H.Beta.V2,538,15,0.027881040892
Belgium,2021-01-18,20I.Alpha.V1,538,202,0.375464684014
Belgium,2021-01-18,20J.Gamma.V3,538,0,0.000000000000
Belgium,2021-01-18,21A.Delta,538,0,0.000000000000
Botswana,2021-01-18,20H.Beta.V2,21,17,0.809523809523
Brazil,2021-01-18,20I.Alpha.V1,377,15,0.039787798408
Brazil,2021-01-18,20J.Gamma.V3,377,93,0.246684350132
Bulgaria,2021-01-18,20I.Alpha.V1,47,26,0.553191489361
Cambodia,2021-01-18,20I.Alpha.V1,0,0,0.000000000000
Canada,2021-01-18,20H.Beta.V2,1178,8,0.006791171477
Canada,2021-01-18,20I.Alpha.V1,1178,24,0.020373514431
Canada,2021-01-18,20J.Gamma.V3,1178,0,0.000000000000
Canada,2021-01-18,21A.Delta,1178,0,0.000000000000
Canada,2021-01-18,21C.Epsilon,1178,8,0.006791171477
Canada,2021-01-18,21D.Eta,1178,1,0.000848896434
Chile,2021-01-18,20J.Gamma.V3,28,0,0.000000000000
Chile,2021-01-18,21G.Lambda,28,0,0.000000000000
Colombia,2021-01-18,20J.Gamma.V3,41,3,0.073170731707
Croatia,2021-01-18,20I.Alpha.V1,19,1,0.052631578947
Curacao,2021-01-18,20I.Alpha.V1,6,0,0.000000000000
Czechia,2021-01-18,20I.Alpha.V1,83,37,0.445783132530
Denmark,2021-01-18,20I.Alpha.V1,4027,306,0.075987087161
Denmark,2021-01-18,21A.Delta,4027,0,0.000000000000
Denmark,2021-01-18,21D.Eta,4027,3,0.000744971442
Estonia,2021-01-18,20I.Alpha.V1,7,0,0.000000000000
Finland,2021-01-18,20H.Beta.V2,300,3,0.010000000000
Finland,2021-01-18,20I.Alpha.V1,300,89,0.296666666666
France,2021-01-18,20H.Beta.V2,858,77,0.089743589743
France,2021-01-18,20I.Alpha.V1,858,266,0.310023310023
France,2021-01-18,20J.Gamma.V3,858,1,0.001165501165
France,2021-01-18,21A.Delta,858,0,0.000000000000
France,2021-01-18,21D.Eta,858,1,0.001165501165
Germany,2021-01-18,20H.Beta.V2,1196,9,0.007525083612
Germany,2021-01-18,20I.Alpha.V1,1196,107,0.089464882943
Germany,2021-01-18,20J.Gamma.V3,1196,0,0.000000000000
Germany,2021-01-18,21A.Delta,1196,0,0.000000000000
Germany,2021-01-18,21D.Eta,1196,0,0.000000000000
Ghana,2021-01-18,20I.Alpha.V1,52,33,0.634615384615
Greece,2021-01-18,20I.Alpha.V1,57,17,0.298245614035
India,2021-01-18,20I.Alpha.V1,248,13,0.052419354838
India,2021-01-18,21A.Delta,248,0,0.000000000000
India,2021-01-18,21B.Kappa,248,2,0.008064516129
Indonesia,2021-01-18,21A.Delta,141,1,0.007092198581
Ireland,2021-01-18,20I.Alpha.V1,222,132,0.594594594594
Ireland,2021-01-18,21A.Delta,222,0,0.000000000000
Israel,2021-01-18,20H.Beta.V2,674,22,0.032640949554
Israel,2021-01-18,20I.Alpha.V1,674,349,0.517804154302
Italy,2021-01-18,20I.Alpha.V1,381,93,0.244094488188
Italy,2021-01-18,20J.Gamma.V3,381,4,0.010498687664
Italy,2021-01-18,21A.Delta,381,0,0.000000000000
Italy,2021-01-18,21D.Eta,381,0,0.000000000000
Japan,2021-01-18,20I.Alpha.V1,1739,20,0.011500862564
Japan,2021-01-18,21A.Delta,1739,0,0.000000000000
Kenya,2021-01-18,20I.Alpha.V1,13,0,0.000000000000
Latvia,2021-01-18,20I.Alpha.V1,28,2,0.071428571428
Lithuania,2021-01-18,20I.Alpha.V1,99,0,0.000000000000
Luxembourg,2021-01-18,20H.Beta.V2,100,1,0.010000000000
Luxembourg,2021-01-18,20I.Alpha.V1,100,17,0.170000000000
Malawi,2021-01-18,20H.Beta.V2,44,42,0.954545454545
Mexico,2021-01-18,20I.Alpha.V1,121,1,0.008264462809
Mexico,2021-01-18,20J.Gamma.V3,121,0,0.000000000000
Mexico,2021-01-18,21A.Delta,121,0,0.000000000000
Mexico,2021-01-18,21C.Epsilon,121,6,0.049586776859
Mozambique,2021-01-18,20H.Beta.V2,41,34,0.829268292682
Netherlands,2021-01-18,20H.Beta.V2,824,20,0.024271844660
Netherlands,2021-01-18,20I.Alpha.V1,824,172,0.208737864077
Netherlands,2021-01-18,20J.Gamma.V3,824,0,0.000000000000
Netherlands,2021-01-18,21A.Delta,824,0,0.000000000000
Nigeria,2021-01-18,21D.Eta,74,31,0.418918918918
Norway,2021-01-18,20H.Beta.V2,284,1,0.003521126760
Norway,2021-01-18,20I.Alpha.V1,284,36,0.126760563380
Philippines,2021-01-18,20H.Beta.V2,257,0,0.000000000000
Philippines,2021-01-18,20I.Alpha.V1,257,15,0.058365758754
Poland,2021-01-18,20I.Alpha.V1,107,10,0.093457943925
Portugal,2021-01-18,20I.Alpha.V1,353,56,0.158640226628
Portugal,2021-01-18,21A.Delta,353,0,0.000000000000
Qatar,2021-01-18,20H.Beta.V2,18,0,0.000000000000
Romania,2021-01-18,20I.Alpha.V1,10,3,0.300000000000
Russia,2021-01-18,20I.Alpha.V1,41,1,0.024390243902
Russia,2021-01-18,21A.Delta,41,0,0.000000000000
Singapore,2021-01-18,21A.Delta,34,0,0.000000000000
Sint Maarten,2021-01-18,20I.Alpha.V1,2,0,0.000000000000
Slovakia,2021-01-18,20I.Alpha.V1,23,17,0.739130434782
Slovenia,2021-01-18,20I.Alpha.V1,164,2,0.012195121951
South Africa,2021-01-18,20H.Beta.V2,356,332,0.932584269662
South Africa,2021-01-18,21A.Delta,356,0,0.000000000000
South Korea,2021-01-18,20I.Alpha.V1,55,7,0.127272727272
Spain,2021-01-18,20H.Beta.V2,1037,0,0.000000000000
Spain,2021-01-18,20I.Alpha.V1,1037,358,0.345226615236
Spain,2021-01-18,20J.Gamma.V3,1037,0,0.000000000000
Spain,2021-01-18,21A.Delta,1037,0,0.000000000000
Sweden,2021-01-18,20H.Beta.V2,879,5,0.005688282138
Sweden,2021-01-18,20I.Alpha.V1,879,97,0.110352673492
Sweden,2021-01-18,21A.Delta,879,0,0.000000000000
Switzerland,2021-01-18,20H.Beta.V2,1751,7,0.003997715591
Switzerland,2021-01-18,20I.Alpha.V1,1751,202,0.115362649914
Switzerland,2021-01-18,21A.Delta,1751,0,0.000000000000
Thailand,2021-01-18,20I.Alpha.V1,18,0,0.000000000000
Turkey,2021-01-18,20H.Beta.V2,85,2,0.023529411764
Turkey,2021-01-18,20I.Alpha.V1,85,54,0.635294117647
United Kingdom,2021-01-18,20H.Beta.V2,14427,33,0.002287377833
United Kingdom,2021-01-18,20I.Alpha.V1,14427,11744,0.814029250710
United Kingdom,2021-01-18,21A.Delta,14427,0,0.000000000000
United Kingdom,2021-01-18,21B.Kappa,14427,0,0.000000000000
United Kingdom,2021-01-18,21D.Eta,14427,9,0.000623830318
US,2021-01-18,20H.Beta.V2,14410,4,0.000277585010
US,2021-01-18,20I.Alpha.V1,14410,275,0.019083969465
US,2021-01-18,20J.Gamma.V3,14410,3,0.000208188757
US,2021-01-18,21A.Delta,14410,0,0.000000000000
US,2021-01-18,21B.Kappa,14410,0,0.000000000000
US,2021-01-18,21C.Epsilon,14410,2098,0.145593337959
US,2021-01-18,21D.Eta,14410,6,0.000416377515
US,2021-01-18,21F.Iota,14410,103,0.007147814018
US,2021-01-18,21G.Lambda,14410,0,0.000000000000
Zimbabwe,2021-01-18,20H.Beta.V2,53,49,0.924528301886
Angola,2021-01-25,20H.Beta.V2,24,2,0.083333333333
Argentina,2021-01-25,20J.Gamma.V3,11,0,0.000000000000
Aruba,2021-01-25,20I.Alpha.V1,29,1,0.034482758620
Australia,2021-01-25,20I.Alpha.V1,37,15,0.405405405405
Australia,2021-01-25,21A.Delta,37,0,0.000000000000
Austria,2021-01-25,20H.Beta.V2,150,43,0.286666666666
Austria,2021-01-25,20I.Alpha.V1,150,43,0.286666666666
Austria,2021-01-25,21A.Delta,150,0,0.000000000000
Bangladesh,2021-01-25,20H.Beta.V2,29,0,0.000000000000
Belgium,2021-01-25,20H.Beta.V2,747,26,0.034805890227
Belgium,2021-01-25,20I.Alpha.V1,747,297,0.397590361445
Belgium,2021-01-25,20J.Gamma.V3,747,0,0.000000000000
Belgium,2021-01-25,21A.Delta,747,0,0.000000000000
Botswana,2021-01-25,20H.Beta.V2,29,26,0.896551724137
Brazil,2021-01-25,20I.Alpha.V1,379,12,0.031662269129
Brazil,2021-01-25,20J.Gamma.V3,379,113,0.298153034300
Bulgaria,2021-01-25,20I.Alpha.V1,62,43,0.693548387096
Canada,2021-01-25,20H.Beta.V2,1132,8,0.007067137809
Canada,2021-01-25,20I.Alpha.V1,1132,34,0.030035335689
Canada,2021-01-25,20J.Gamma.V3,1132,0,0.000000000000
Canada,2021-01-25,21A.Delta,1132,0,0.000000000000
Canada,2021-01-25,21C.Epsilon,1132,8,0.007067137809
Canada,2021-01-25,21D.Eta,1132,1,0.000883392226
Chile,2021-01-25,20J.Gamma.V3,21,0,0.000000000000
Chile,2021-01-25,21G.Lambda,21,1,0.047619047619
Colombia,2021-01-25,20J.Gamma.V3,32,4,0.125000000000
Croatia,2021-01-25,20I.Alpha.V1,28,4,0.142857142857
Curacao,2021-01-25,20I.Alpha.V1,9,0,0.000000000000
Czechia,2021-01-25,20I.Alpha.V1,78,46,0.589743589743
Denmark,2021-01-25,20I.Alpha.V1,3526,427,0.121100397050
Denmark,2021-01-25,21A.Delta,3526,0,0.000000000000
Denmark,2021-01-25,21D.Eta,3526,8,0.002268859897
Estonia,2021-01-25,20I.Alpha.V1,13,0,0.000000000000
Finland,2021-01-25,20H.Beta.V2,420,5,0.011904761904
Finland,2021-01-25,20I.Alpha.V1,420,156,0.371428571428
France,2021-01-25,20H.Beta.V2,1188,134,0.112794612794
France,2021-01-25,20I.Alpha.V1,1188,429,0.361111111111
France,2021-01-25,20J.Gamma.V3,1188,3,0.002525252525
France,2021-01-25,21A.Delta,1188,0,0.000000000000
France,2021-01-25,21D.Eta,1188,2,0.001683501683
Germany,2021-01-25,20H.Beta.V2,1967,13,0.006609049313
Germany,2021-01-25,20I.Alpha.V1,1967,243,0.123538383324
Germany,2021-01-25,20J.Gamma.V3,1967,0,0.000000000000
Germany,2021-01-25,21A.Delta,1967,0,0.000000000000
Germany,2021-01-25,21D.Eta,1967,1,0.000508388408
Ghana,2021-01-25,20I.Alpha.V1,30,20,0.666666666666
Greece,2021-01-25,20I.Alpha.V1,72,25,0.347222222222
India,2021-01-25,20I.Alpha.V1,269,17,0.063197026022
India,2021-01-25,21A.Delta,269,1,0.003717472118
India,2021-01-25,21B.Kappa,269,4,0.014869888475
Indonesia,2021-01-25,21A.Delta,116,0,0.000000000000
Ireland,2021-01-25,20I.Alpha.V1,292,204,0.698630136986
Ireland,2021-01-25,21A.Delta,292,0,0.000000000000
Israel,2021-01-25,20H.Beta.V2,735,21,0.028571428571
Israel,2021-01-25,20I.Alpha.V1,735,453,0.616326530612
Italy,2021-01-25,20I.Alpha.V1,385,126,0.327272727272
Italy,2021-01-25,20J.Gamma.V3,385,7,0.018181818181
Italy,2021-01-25,21A.Delta,385,0,0.000000000000
Italy,2021-01-25,21D.Eta,385,0,0.000000000000
Japan,2021-01-25,20I.Alpha.V1,1496,32,0.021390374331
Japan,2021-01-25,21A.Delta,1496,0,0.000000000000
Kenya,2021-01-25,20I.Alpha.V1,21,0,0.000000000000
Latvia,2021-01-25,20I.Alpha.V1,63,2,0.031746031746
Lithuania,2021-01-25,20I.Alpha.V1,77,0,0.000000000000
Luxembourg,2021-01-25,20H.Beta.V2,122,4,0.032786885245
Luxembourg,2021-01-25,20I.Alpha.V1,122,35,0.286885245901
Malawi,2021-01-25,20H.Beta.V2,65,62,0.953846153846
Mexico,2021-01-25,20I.Alpha.V1,148,2,0.013513513513
Mexico,2021-01-25,20J.Gamma.V3,148,0,0.000000000000
Mexico,2021-01-25,21A.Delta,148,0,0.000000000000
Mexico,2021-01-25,21C.Epsilon,148,9,0.060810810810
Mozambique,2021-01-25,20H.Beta.V2,36,32,0.888888888888
Netherlands,2021-01-25,20H.Beta.V2,928,20,0.021551724137
Netherlands,2021-01-25,20I.Alpha.V1,928,234,0.252155172413
Netherlands,2021-01-25,20J.Gamma.V3,928,0,0.000000000000
Netherlands,2021-01-25,21A.Delta,928,0,0.000000000000
Nigeria,2021-01-25,21D.Eta,50,25,0.500000000000
Norway,2021-01-25,20H.Beta.V2,381,1,0.002624671916
Norway,2021-01-25,20I.Alpha.V1,381,62,0.162729658792
Philippines,2021-01-25,20H.Beta.V2,270,0,0.000000000000
Philippines,2021-01-25,20I.Alpha.V1,270,14,0.051851851851
Poland,2021-01-25,20I.Alpha.V1,145,16,0.110344827586
Portugal,2021-01-25,20I.Alpha.V1,240,51,0.212500000000
Portugal,2021-01-25,21A.Delta,240,0,0.000000000000
Qatar,2021-01-25,20H.Beta.V2,13,1,0.076923076923
Romania,2021-01-25,20I.Alpha.V1,12,7,0.583333333333
Russia,2021-01-25,20I.Alpha.V1,28,2,0.071428571428
Russia,2021-01-25,21A.Delta,28,0,0.000000000000
Singapore,2021-01-25,21A.Delta,34,0,0.000000000000
Slovakia,2021-01-25,20I.Alpha.V1,23,17,0.739130434782
Slovenia,2021-01-25,20I.Alpha.V1,340,4,0.011764705882
South Africa,2021-01-25,20H.Beta.V2,240,229,0.954166666666
South Africa,2021-01-25,21A.Delta,240,0,0.000000000000
South Korea,2021-01-25,20I.Alpha.V1,66,10,0.151515151515
Spain,2021-01-25,20H.Beta.V2,1315,1,0.000760456273
Spain,2021-01-25,20I.Alpha.V1,1315,412,0.313307984790
Spain,2021-01-25,20J.Gamma.V3,1315,0,0.000000000000
Spain,2021-01-25,21A.Delta,1315,0,0.000000000000
Sweden,2021-01-25,20H.Beta.V2,1386,16,0.011544011544
Sweden,2021-01-25,20I.Alpha.V1,1386,220,0.158730158730
Sweden,2021-01-25,21A.Delta,1386,0,0.000000000000
Switzerland,2021-01-25,20H.Beta.V2,1720,12,0.006976744186
Switzerland,2021-01-25,20I.Alpha.V1,1720,315,0.183139534883
Switzerland,2021-01-25,21A.Delta,1720,0,0.000000000000
Thailand,2021-01-25,20I.Alpha.V1,16,1,0.062500000000
Turkey,2021-01-25,20H.Beta.V2,168,8,0.047619047619
Turkey,2021-01-25,20I.Alpha.V1,168,102,0.607142857142
United Kingdom,2021-01-25,20H.Beta.V2,15974,30,0.001878051834
United Kingdom,2021-01-25,20I.Alpha.V1,15974,13812,0.864655064479
United Kingdom,2021-01-25,21A.Delta,15974,0,0.000000000000
United Kingdom,2021-01-25,21B.Kappa,15974,0,0.000000000000
United Kingdom,2021-01-25,21D.Eta,15974,12,0.000751220733
US,2021-01-25,20H.Beta.V2,14708,8,0.000543921675
US,2021-01-25,20I.Alpha.V1,14708,414,0.028147946695
US,2021-01-25,20J.Gamma.V3,14708,3,0.000203970628
US,2021-01-25,21A.Delta,14708,0,0.000000000000
US,2021-01-25,21B.Kappa,14708,0,0.000000000000
US,2021-01-25,21C.Epsilon,14708,2542,0.172831112319
US,2021-01-25,21D.Eta,14708,9,0.000611911884
US,2021-01-25,21F.Iota,14708,165,0.011218384552
US,2021-01-25,21G.Lambda,14708,1,0.000067990209
Zimbabwe,2021-01-25,20H.Beta.V2,27,26,0.962962962962
Angola,2021-02-01,20H.Beta.V2,23,4,0.173913043478
Argentina,2021-02-01,20J.Gamma.V3,15,0,0.000000000000
Aruba,2021-02-01,20I.Alpha.V1,48,3,0.062500000000
Australia,2021-02-01,20I.Alpha.V1,27,12,0.444444444444
Australia,2021-02-01,21A.Delta,27,0,0.000000000000
Austria,2021-02-01,20H.Beta.V2,176,40,0.227272727272
Austria,2021-02-01,20I.Alpha.V1,176,45,0.255681818181
Austria,2021-02-01,21A.Delta,176,0,0.000000000000
Bangladesh,2021-02-01,20H.Beta.V2,26,0,0.000000000000
Belgium,2021-02-01,20H.Beta.V2,860,39,0.045348837209
Belgium,2021-02-01,20I.Alpha.V1,860,345,0.401162790697
Belgium,2021-02-01,20J.Gamma.V3,860,3,0.003488372093
Belgium,2021-02-01,21A.Delta,860,0,0.000000000000
Botswana,2021-02-01,20H.Beta.V2,22,21,0.954545454545
Brazil,2021-02-01,20I.Alpha.V1,394,8,0.020304568527
Brazil,2021-02-01,20J.Gamma.V3,394,138,0.350253807106
Bulgaria,2021-02-01,20I.Alpha.V1,89,68,0.764044943820
Cambodia,2021-02-01,20I.Alpha.V1,1,0,0.000000000000
Canada,2021-02-01,20H.Beta.V2,967,9,0.009307135470
Canada,2021-02-01,20I.Alpha.V1,967,47,0.048603929679
Canada,2021-02-01,20J.Gamma.V3,967,0,0.000000000000
Canada,2021-02-01,21A.Delta,967,0,0.000000000000
Canada,2021-02-01,21C.Epsilon,967,7,0.007238883143
Canada,2021-02-01,21D.Eta,967,3,0.003102378490
Chile,2021-02-01,20J.Gamma.V3,22,0,0.000000000000
Chile,2021-02-01,21G.Lambda,22,1,0.045454545454
Colombia,2021-02-01,20J.Gamma.V3,19,4,0.210526315789
Croatia,2021-02-01,20I.Alpha.V1,60,13,0.216666666666
Czechia,2021-02-01,20I.Alpha.V1,140,104,0.742857142857
Denmark,2021-02-01,20I.Alpha.V1,2820,539,0.191134751773
Denmark,2021-02-01,21A.Delta,2820,0,0.000000000000
Denmark,2021-02-01,21D.Eta,2820,16,0.005673758865
Estonia,2021-02-01,20I.Alpha.V1,28,2,0.071428571428
Finland,2021-02-01,20H.Beta.V2,546,12,0.021978021978
Finland,2021-02-01,20I.Alpha.V1,546,255,0.467032967032
France,2021-02-01,20H.Beta.V2,1504,171,0.113696808510
France,2021-02-01,20I.Alpha.V1,1504,674,0.448138297872
France,2021-02-01,20J.Gamma.V3,1504,4,0.002659574468
France,2021-02-01,21A.Delta,1504,0,0.000000000000
France,2021-02-01,21D.Eta,1504,2,0.001329787234
Germany,2021-02-01,20H.Beta.V2,2713,23,0.008477699963
Germany,2021-02-01,20I.Alpha.V1,2713,493,0.181717655731
Germany,2021-02-01,20J.Gamma.V3,2713,1,0.000368595650
Germany,2021-02-01,21A.Delta,2713,0,0.000000000000
Germany,2021-02-01,21D.Eta,2713,4,0.001474382602
Ghana,2021-02-01,20I.Alpha.V1,23,17,0.739130434782
Greece,2021-02-01,20I.Alpha.V1,69,28,0.405797101449
India,2021-02-01,20I.Alpha.V1,321,21,0.065420560747
India,2021-02-01,21A.Delta,321,4,0.012461059190
India,2021-02-01,21B.Kappa,321,13,0.040498442367
Indonesia,2021-02-01,21A.Delta,91,0,0.000000000000
Ireland,2021-02-01,20I.Alpha.V1,445,352,0.791011235955
Ireland,2021-02-01,21A.Delta,445,0,0.000000000000
Israel,2021-02-01,20H.Beta.V2,920,28,0.030434782608
Israel,2021-02-01,20I.Alpha.V1,920,635,0.690217391304
Italy,2021-02-01,20I.Alpha.V1,422,199,0.471563981042
Italy,2021-02-01,20J.Gamma.V3,422,15,0.035545023696
Italy,2021-02-01,21A.Delta,422,0,0.000000000000
Italy,2021-02-01,21D.Eta,422,1,0.002369668246
Japan,2021-02-01,20I.Alpha.V1,1211,43,0.035507844756
Japan,2021-02-01,21A.Delta,1211,0,0.000000000000
Kenya,2021-02-01,20I.Alpha.V1,25,2,0.080000000000
Latvia,2021-02-01,20I.Alpha.V1,106,4,0.037735849056
Lithuania,2021-02-01,20I.Alpha.V1,85,3,0.035294117647
Luxembourg,2021-02-01,20H.Beta.V2,181,8,0.044198895027
Luxembourg,2021-02-01,20I.Alpha.V1,181,78,0.430939226519
Malawi,2021-02-01,20H.Beta.V2,50,47,0.940000000000
Mexico,2021-02-01,20I.Alpha.V1,168,1,0.005952380952
Mexico,2021-02-01,20J.Gamma.V3,168,0,0.000000000000
Mexico,2021-02-01,21A.Delta,168,0,0.000000000000
Mexico,2021-02-01,21C.Epsilon,168,9,0.053571428571
Mozambique,2021-02-01,20H.Beta.V2,27,24,0.888888888888
Netherlands,2021-02-01,20H.Beta.V2,1043,21,0.020134228187
Netherlands,2021-02-01,20I.Alpha.V1,1043,309,0.296260786193
Netherlands,2021-02-01,20J.Gamma.V3,1043,1,0.000958772770
Netherlands,2021-02-01,21A.Delta,1043,0,0.000000000000
Nigeria,2021-02-01,21D.Eta,41,24,0.585365853658
Norway,2021-02-01,20H.Beta.V2,434,4,0.009216589861
Norway,2021-02-01,20I.Alpha.V1,434,96,0.221198156682
Philippines,2021-02-01,20H.Beta.V2,266,1,0.003759398496
Philippines,2021-02-01,20I.Alpha.V1,266,12,0.045112781954
Poland,2021-02-01,20I.Alpha.V1,177,30,0.169491525423
Portugal,2021-02-01,20I.Alpha.V1,168,67,0.398809523809
Portugal,2021-02-01,21A.Delta,168,0,0.000000000000
Qatar,2021-02-01,20H.Beta.V2,21,3,0.142857142857
Romania,2021-02-01,20I.Alpha.V1,17,13,0.764705882352
Russia,2021-02-01,20I.Alpha.V1,22,2,0.090909090909
Russia,2021-02-01,21A.Delta,22,0,0.000000000000
Singapore,2021-02-01,21A.Delta,35,0,0.000000000000
Slovakia,2021-02-01,20I.Alpha.V1,37,30,0.810810810810
Slovenia,2021-02-01,20I.Alpha.V1,556,10,0.017985611510
South Africa,2021-02-01,20H.Beta.V2,188,182,0.968085106382
South Africa,2021-02-01,21A.Delta,188,0,0.000000000000
South Korea,2021-02-01,20I.Alpha.V1,78,14,0.179487179487
Spain,2021-02-01,20H.Beta.V2,1427,1,0.000700770847
Spain,2021-02-01,20I.Alpha.V1,1427,456,0.319551506657
Spain,2021-02-01,20J.Gamma.V3,1427,1,0.000700770847
Spain,2021-02-01,21A.Delta,1427,0,0.000000000000
Sweden,2021-02-01,20H.Beta.V2,2167,45,0.020766035994
Sweden,2021-02-01,20I.Alpha.V1,2167,559,0.257960313797
Sweden,2021-02-01,21A.Delta,2167,0,0.000000000000
Switzerland,2021-02-01,20H.Beta.V2,1584,18,0.011363636363
Switzerland,2021-02-01,20I.Alpha.V1,1584,469,0.296085858585
Switzerland,2021-02-01,21A.Delta,1584,0,0.000000000000
Thailand,2021-02-01,20I.Alpha.V1,18,1,0.055555555555
Turkey,2021-02-01,20H.Beta.V2,224,18,0.080357142857
Turkey,2021-02-01,20I.Alpha.V1,224,114,0.508928571428
United Kingdom,2021-02-01,20H.Beta.V2,16425,25,0.001522070015
United Kingdom,2021-02-01,20I.Alpha.V1,16425,14822,0.902404870624
United Kingdom,2021-02-01,21A.Delta,16425,0,0.000000000000
United Kingdom,2021-02-01,21B.Kappa,16425,0,0.000000000000
United Kingdom,2021-02-01,21D.Eta,16425,15,0.000913242009
US,2021-02-01,20H.Beta.V2,15066,14,0.000929244656
US,2021-02-01,20I.Alpha.V1,15066,646,0.042878003451
US,2021-02-01,20J.Gamma.V3,15066,3,0.000199123855
US,2021-02-01,21A.Delta,15066,0,0.000000000000
US,2021-02-01,21B.Kappa,15066,0,0.000000000000
US,2021-02-01,21C.Epsilon,15066,3112,0.206557812292
US,2021-02-01,21D.Eta,15066,10,0.000663746183
US,2021-02-01,21F.Iota,15066,276,0.018319394663
US,2021-02-01,21G.Lambda,15066,2,0.000132749236
Zimbabwe,2021-02-01,20H.Beta.V2,18,17,0.944444444444
Angola,2021-02-08,20H.Beta.V2,20,5,0.250000000000
Argentina,2021-02-08,20J.Gamma.V3,17,0,0.000000000000
Aruba,2021-02-08,20I.Alpha.V1,58,6,0.103448275862
Australia,2021-02-08,20I.Alpha.V1,23,11,0.478260869565
Australia,2021-02-08,21A.Delta,23,0,0.000000000000
Austria,2021-02-08,20H.Beta.V2,190,23,0.121052631578
Austria,2021-02-08,20I.Alpha.V1,190,69,0.363157894736
Austria,2021-02-08,21A.Delta,190,0,0.000000000000
Bangladesh,2021-02-08,20H.Beta.V2,18,0,0.000000000000
Belgium,2021-02-08,20H.Beta.V2,882,53,0.060090702947
Belgium,2021-02-08,20I.Alpha.V1,882,370,0.419501133786
Belgium,2021-02-08,20J.Gamma.V3,882,8,0.009070294784
Belgium,2021-02-08,21A.Delta,882,0,0.000000000000
Botswana,2021-02-08,20H.Beta.V2,12,12,1.000000000000
Brazil,2021-02-08,20I.Alpha.V1,434,7,0.016129032258
Brazil,2021-02-08,20J.Gamma.V3,434,180,0.414746543778
Bulgaria,2021-02-08,20I.Alpha.V1,115,95,0.826086956521
Canada,2021-02-08,20H.Beta.V2,925,13,0.014054054054
Canada,2021-02-08,20I.Alpha.V1,925,93,0.100540540540
Canada,2021-02-08,20J.Gamma.V3,925,0,0.000000000000
Canada,2021-02-08,21A.Delta,925,0,0.000000000000
Canada,2021-02-08,21C.Epsilon,925,8,0.008648648648
Canada,2021-02-08,21D.Eta,925,10,0.010810810810
Chile,2021-02-08,20J.Gamma.V3,27,0,0.000000000000
Chile,2021-02-08,21G.Lambda,27,1,0.037037037037
Colombia,2021-02-08,20J.Gamma.V3,9,3,0.333333333333
Croatia,2021-02-08,20I.Alpha.V1,121,31,0.256198347107
Curacao,2021-02-08,20I.Alpha.V1,7,1,0.142857142857
Czechia,2021-02-08,20I.Alpha.V1,246,200,0.813008130081
Denmark,2021-02-08,20I.Alpha.V1,2336,722,0.309075342465
Denmark,2021-02-08,21A.Delta,2336,0,0.000000000000
Denmark,2021-02-08,21D.Eta,2336,24,0.010273972602
Estonia,2021-02-08,20I.Alpha.V1,72,11,0.152777777777
Finland,2021-02-08,20H.Beta.V2,689,24,0.034833091436
Finland,2021-02-08,20I.Alpha.V1,689,389,0.564586357039
France,2021-02-08,20H.Beta.V2,1493,148,0.099129269926
France,2021-02-08,20I.Alpha.V1,1493,780,0.522438044206
France,2021-02-08,20J.Gamma.V3,1493,3,0.002009377093
France,2021-02-08,21A.Delta,1493,0,0.000000000000
France,2021-02-08,21D.Eta,1493,1,0.000669792364
Germany,2021-02-08,20H.Beta.V2,3352,42,0.012529832935
Germany,2021-02-08,20I.Alpha.V1,3352,942,0.281026252983
Germany,2021-02-08,20J.Gamma.V3,3352,4,0.001193317422
Germany,2021-02-08,21A.Delta,3352,0,0.000000000000
Germany,2021-02-08,21D.Eta,3352,8,0.002386634844
Ghana,2021-02-08,20I.Alpha.V1,27,20,0.740740740740
Greece,2021-02-08,20I.Alpha.V1,62,30,0.483870967741
India,2021-02-08,20I.Alpha.V1,427,32,0.074941451990
