tDate,AZ_Target,AZ_YdAcc1,AZ_YdAcc2,AZ_YdAcc3,AZ_New_1,AZ_New_2,AZ_New_3,AZ_Acc_1,AZ_Acc_2,AZ_Acc_3,AZ_Rate_1,AZ_Rate_2,PF_Target,PF_YdAcc1,PF_YdAcc2,PF_New_1,PF_New_2,PF_Acc_1,PF_Acc_2,PF_Rate_1,PF_Rate_2,MO_Target,MO_YdAcc1,MO_YdAcc2,MO_New_1,MO_New_2,MO_Acc_1,MO_Acc_2,MO_Rate_1,MO_Rate_2,JS_Target,JS_YdAcc,JS_New,JS_Acc,JS_Rate
2021-07-31,12147217,0,0,0,782,5796,2534,10409265,2028173,923185,85.7,16.7,9056177,0,0,372990,50740,6908787,3935730,76.3,43.5,2613238,0,0,121581,2030,780504,37536,29.9,1.4,1129800,0,0,1129765,100
2021-08-01,12140806,0,0,0,25,450,412,10409295,2029594,924568,85.7,16.7,9093404,0,0,145866,12066,7055977,3948089,77.6,43.4,2634246,0,0,68391,824,849086,38477,32.2,1.5,1129796,0,0,1129762,100
2021-08-02,10742974,0,0,0,0,9,9,10409294,2029603,924577,96.9,18.9,9096862,0,0,19634,471,7075946,3948567,77.8,43.4,2635461,0,0,8258,0,857374,38477,32.5,1.5,1129796,0,0,1129762,100
2021-08-03,10699491,0,0,0,1842,2737,1176,10411186,2032403,925789,97.3,19,9159619,0,0,456412,30609,7533169,3979204,82.2,43.4,2636494,0,0,15596,2609,873385,41183,33.1,1.6,1129803,0,0,1129767,100
2021-08-04,10700372,0,0,0,2170,3519,1303,10413432,2036392,927457,97.3,19,9232440,0,0,209104,99329,7745153,4078597,83.9,44.2,2579040,0,0,7667,3681,881241,44904,34.2,1.7,1129804,0,0,1129766,100
2021-08-05,10700476,0,0,0,2759,2920,1236,10416623,2039948,929193,97.3,19.1,9879395,0,0,156849,102844,7903251,4181735,80,42.3,1978491,0,0,5316,3901,886611,48809,44.8,2.5,1129804,0,0,1129767,100
2021-08-06,12256016,0,0,0,12999,6018,1761,10429759,2046228,931063,85.1,16.7,9902105,0,0,173276,115394,8078121,4297182,81.6,43.4,1980212,0,0,5203,4892,891919,53727,45,2.7,1129803,0,0,1129767,100
2021-08-07,12249815,0,0,0,11231,8340,2871,10441453,2054860,934023,85.2,16.8,9967843,0,0,235313,139464,8315166,4436854,83.4,44.5,1979792,0,0,7828,7447,899804,61181,45.4,3.1,1129804,0,0,1129769,100
2021-08-08,12247879,0,0,0,532,2157,1115,10442029,2057185,935223,85.3,16.8,10005266,0,0,116824,33328,8433582,4470389,84.3,44.7,1980863,0,0,3047,275,902864,61460,45.6,3.1,1129804,0,0,1129769,100
2021-08-09,12248037,0,0,0,447,40,23,10442477,2057231,935252,85.3,16.8,10008236,0,0,26806,2194,8460622,4472586,84.5,44.7,1980914,0,0,254,0,903121,61460,45.6,3.1,1129804,0,0,1129769,100
2021-08-10,12241983,0,0,0,62351,17981,3188,10505003,2075320,938456,85.8,17,10060023,0,0,357024,154759,8818828,4627403,87.7,46,1980440,0,0,14393,394,917592,61857,46.3,3.1,1129808,0,0,1129771,100
2021-08-11,12232644,0,0,0,38259,23344,3777,10543848,2098943,942424,86.2,17.2,10211960,0,0,213964,144705,9034666,4772188,88.5,46.7,1982750,0,0,9157,216,926818,62075,46.7,3.1,1129814,0,0,1129774,100
2021-08-12,12224643,0,0,0,28232,25716,4426,10572610,2125150,946994,86.5,17.4,10456205,0,0,141031,136297,9177285,4908808,87.8,46.9,1786131,0,0,6500,603,933501,62683,52.3,3.5,1129814,0,0,1129775,100
2021-08-13,12217628,0,0,0,35802,569548,33583,10608955,2695175,980721,86.8,22.1,10501897,0,0,126310,135513,9305084,5044428,88.6,48,1788137,0,0,4213,3,937904,62686,52.5,3.5,1129817,0,0,1129777,100
2021-08-14,12211694,0,0,0,39201,473818,36592,10649464,3170081,1017480,87.2,26,10552389,0,0,195362,145321,9501735,5190065,90,49.2,1790860,0,0,6951,16,945408,62739,52.8,3.5,1129822,0,0,1129777,100
2021-08-15,12208148,0,0,0,16348,153333,15804,10666215,3323983,1033354,87.4,27.2,10584768,0,0,121593,28671,9624378,5219173,90.9,49.3,1792144,0,0,3031,0,948571,62739,52.9,3.5,1129822,0,0,1129777,100
2021-08-16,12200625,0,0,0,757,4010,541,10667087,3328007,1033899,87.4,27.3,10586468,0,0,16932,1549,9641503,5220732,91.1,49.3,1792161,0,0,32,0,948606,62739,52.9,3.5,1129822,0,0,1129777,100
2021-08-17,12198335,0,0,0,12396,239336,20349,10679603,3567626,1054281,87.5,29.2,11742547,0,0,338741,15925,9981587,5236679,85,44.6,4459595,0,0,310702,17,1259391,62757,28.2,1.4,1129828,0,0,1129777,100
2021-08-18,12200921,0,0,0,31129,460568,37275,10711348,4029410,1091720,87.8,33,13072077,0,0,424741,33056,10414184,5269845,79.7,40.3,4490611,0,0,263013,48,1525201,62833,34,1.4,1129834,0,0,1129778,100
2021-08-19,12202693,0,0,0,33855,295465,30765,10745847,4326676,1123150,88.1,35.5,14339969,0,0,311815,22950,10733859,5293011,74.9,36.9,3295815,0,0,173320,17,1696638,62857,51.5,1.9,1129838,0,0,1129783,100
2021-08-20,12189530,0,0,0,33772,272154,33931,10780399,4600202,1157471,88.4,37.7,14377353,0,0,289317,20045,11026536,5313150,76.7,37,3333198,0,0,177954,33,1875680,62893,56.3,1.9,1129918,0,0,1129782,100
2021-08-21,12210529,0,0,0,39821,309898,37414,10820754,4911330,1195131,88.6,40.2,14423826,0,0,392755,21785,11422014,5335065,79.2,37,3364491,0,0,252699,17,2129438,62914,63.3,1.9,1129981,0,0,1129784,100
2021-08-22,12193337,0,0,0,15354,121917,15365,10836390,5033850,1210572,88.9,41.3,14452940,0,0,194485,872,11620319,5335965,80.4,36.9,3389497,0,0,149671,5,2280477,62919,67.3,1.9,1129983,0,0,1129784,100
2021-08-23,12193695,0,0,0,651,2196,422,10837101,5036354,1211014,88.9,41.3,14458260,0,0,25793,44,11649439,5336063,80.6,36.9,3391373,0,0,12828,1,2294361,62920,67.7,1.9,1129964,0,0,1129784,100
2021-08-24,12213937,0,0,0,39375,706714,47614,10877244,5746338,1259040,89.1,47,14512518,0,0,332658,6246,11987034,5342862,82.6,36.8,3389677,0,0,8258,436,2304740,63363,68,1.9,1154454,0,1384,1131171,98
2021-08-25,12231903,0,0,0,37026,587409,44490,10914749,6335453,1303697,89.2,51.8,14567360,0,0,346092,6283,12336721,5349383,84.7,36.7,3384803,0,0,9764,477,2314710,63862,68.4,1.9,1172099,0,4285,1135524,96.9
2021-08-26,12244496,0,0,0,39822,453352,38491,10955247,6790063,1342360,89.5,55.5,14623627,0,0,314286,11378,12654405,5360802,86.5,36.7,3377559,0,0,9202,542,2324024,64414,68.8,1.9,1185499,0,7183,1142960,96.4
2021-08-27,12254253,0,0,0,20238,401619,26804,10976196,7192797,1369297,89.6,58.7,29745608,0,0,611264,12799,13269033,5374122,44.6,18.1,3373278,0,0,9265,620,2333450,65047,69.2,1.9,1202560,0,5783,1148960,95.5
2021-08-28,12264204,0,0,0,19927,521631,32719,10996475,7715505,1402140,89.7,62.9,29738753,0,0,561627,20057,13833937,5394788,46.5,18.1,3369506,0,0,10241,616,2343764,65674,69.6,1.9,1239870,0,6808,1170869,94.4
2021-08-29,12270030,0,0,0,8214,246087,14241,11004906,7962028,1416413,89.7,64.9,29735893,0,0,254591,2515,14092099,5397819,47.4,18.2,3368045,0,0,4357,304,2348175,65978,69.7,2,1244696,0,6072,1177126,94.6
2021-08-30,12270537,0,0,0,687,13559,970,11005649,7975750,1417397,89.7,65,29737319,0,0,13152,90,14107696,5397919,47.4,18.2,3367860,0,0,91,3,2348313,65981,69.7,2,1246236,0,2190,1179421,94.6
2021-08-31,12278982,0,0,0,16768,536510,28245,11022688,8512903,1445712,89.8,69.3,29721289,0,0,351378,45215,14459867,5443234,48.7,18.3,3371332,0,0,10891,7190,2359270,73184,70,2.2,1263126,0,9638,1189317,94.2
2021-09-01,12285009,0,0,0,14881,460807,24790,11037895,8974768,1470600,89.8,73.1,29708841,0,0,206406,46020,14666946,5489442,49.4,18.5,3374375,0,0,10064,7074,2369382,80277,70.2,2.4,1279710,0,15455,1204889,94.2
2021-09-02,12287240,0,0,0,11796,327842,21980,11050017,9303157,1492659,89.9,75.7,29697384,0,0,138371,180735,14805891,5670263,49.9,19.1,3378818,0,0,10595,7531,2379995,87827,70.4,2.6,1296140,0,17056,1222113,94.3
2021-09-03,12292486,0,0,0,11444,346599,27734,11061771,9650845,1520463,90,78.5,29684915,0,0,145026,125639,14951332,5796242,50.4,19.5,3384228,0,0,11056,8638,2391099,96483,70.7,2.9,1307806,0,18048,1240262,94.8
2021-09-04,11869144,0,0,0,12180,426485,32093,11074155,10077859,1552593,93.3,84.9,29070496,0,0,189775,240409,15141490,6036895,52.1,20.8,3235442,0,0,13590,14556,2404723,111056,74.3,3.4,1307795,0,16691,1257167,96.1
2021-09-05,11871108,0,0,0,3944,177473,15358,11078221,10255604,1567961,93.3,86.4,29060334,0,0,95799,64554,15238048,6101678,52.4,21,3241786,0,0,9655,9161,2414408,120225,74.5,3.7,1312289,0,8949,1266142,96.5
2021-09-06,11871206,0,0,0,131,188,4,11078454,10255916,1568011,93.3,86.4,29058564,0,0,4943,4579,15243171,6106282,52.5,21,3242222,0,0,821,807,2415244,121032,74.5,3.7,1314523,0,2410,1268590,96.5
2021-09-07,11871054,0,0,0,3948,12747,2821,11082493,10269294,1570893,93.4,86.5,29033627,0,0,698854,348907,15942326,6455422,54.9,22.2,3264753,0,0,29027,262109,2444365,383190,74.9,11.7,1326605,0,9223,1278030,96.3
2021-09-08,11869827,0,0,0,3307,11762,1804,11086000,10281335,1572735,93.4,86.6,29013612,0,0,532569,261615,16477077,6717717,56.8,23.2,3283969,0,0,25925,135121,2470441,518818,75.2,15.8,1340308,0,11520,1289676,96.2
2021-09-09,11868047,0,0,0,2328,8019,1450,11088505,10289696,1574222,93.4,86.7,28995437,0,0,347034,200955,16825305,6919118,58,23.9,3301641,0,0,23419,85059,2494003,604254,75.5,18.3,1351641,0,12167,1301954,96.3
2021-09-10,11864528,0,0,0,1967,7670,1435,11090609,10297756,1575697,93.5,86.8,28965703,0,0,400240,194112,17226363,7113548,59.5,24.6,3320118,0,0,24607,77588,2518685,681986,75.9,20.5,1362338,0,11532,1313519,96.4
2021-09-11,11862388,0,0,0,2032,8984,1408,11092765,10306977,1577140,93.5,86.9,27358215,0,0,533900,286587,17666614,7400696,64.6,27.1,4927283,0,0,103480,109482,2717310,791529,55.1,16.1,1371968,0,10667,1324277,96.5
2021-09-12,11860894,0,0,0,513,1872,331,11093377,10308897,1577483,93.5,86.9,27306177,0,0,253259,142111,17922117,7543875,65.6,27.6,4979808,0,0,63474,57912,2781033,849598,55.8,17.1,1376493,0,9510,1333806,96.9
2021-09-13,11860810,0,0,0,0,9,2,11093386,10308920,1577491,93.5,86.9,27303586,0,0,14755,16801,17937322,7560724,65.7,27.7,4982978,0,0,3976,5719,2785153,855373,55.9,17.2,1377586,0,2914,1336861,97
2021-09-14,11857146,0,0,0,678,2363,425,11094112,10311811,1577957,93.6,87,27289589,0,0,429082,397101,18367434,7958492,67.3,29.2,4997115,0,0,388409,15386,3173710,870955,63.5,17.4,1386089,0,7269,1344263,97
2021-09-15,11853083,0,0,0,453,2597,358,11094713,10314603,1578350,93.6,87,27313855,0,0,334128,201444,18703199,8160595,68.5,29.9,4974440,0,0,255199,9659,3429831,880654,68.9,17.7,1394577,0,10190,1354431,97.1
2021-09-16,11849830,0,0,0,299,2276,426,11095175,10317040,1578790,93.6,87.1,27308158,0,0,219350,408085,18924432,8569504,69.3,31.4,4986366,0,0,144589,18597,3578837,902920,71.8,18.1,1415180,0,10018,1378629,97.4
2021-09-17,11849140,0,0,0,250,2533,425,11097963,10322095,1580354,93.7,87.1,27286639,0,0,243010,284514,19172461,8858515,70.3,32.5,5014592,0,0,175050,15936,3755418,919725,74.9,18.3,1421328,0,9913,1388674,97.7
2021-09-18,11844068,0,0,0,613,3891,804,11095949,10326092,1581183,93.7,87.2,26393950,0,0,344049,369829,19520909,9229144,74,35,5911697,0,0,301835,57649,4057813,977432,68.6,16.5,1428940,0,11624,1400355,98
2021-09-19,11094338,0,0,0,149,894,290,11094208,10327029,1581482,100,93.1,22138652,0,0,179065,156535,19703308,9386787,89,42.4,5141613,0,0,205504,26795,4264252,1004329,82.9,19.5,1415794,0,4869,1405251,99.3
2021-09-20,0,0,0,0,1,193,185,11086402,10319533,1585790,0,0,0,0,0,10473,22948,19740716,9426012,0,0,0,0,0,9710,1486,4262619,1008869,0,0,0,0,200,1415384,0
2021-09-21,0,0,0,0,1,95,85,11086402,10319660,1585896,0,0,0,0,0,8328,7904,19749504,9434910,0,0,0,0,0,13338,1557,4276519,1010526,0,0,0,0,16,1415404,0
2021-09-22,0,0,0,0,0,125,125,11086408,10319881,1586116,0,0,0,0,0,2779,3376,19755180,9441593,0,0,0,0,0,3742,625,4285603,1011948,0,0,0,0,4,1415418,0
2021-09-23,0,0,0,0,16,516,463,11086426,10320408,1586588,0,0,0,0,0,12254,12193,19767475,9453874,0,0,0,0,0,15010,2962,4300666,1014921,0,0,0,0,120,1415538,0
2021-09-24,0,0,0,0,438,7398,5437,11087006,10328037,1592142,0,0,0,0,0,259826,287100,20028070,9741931,0,0,0,0,0,294998,76447,4596466,1091666,0,0,0,0,4924,1420646,0
2021-09-25,0,11087139,10328241,1592253,484,8859,6317,11087623,10337100,1598570,0,0,0,20029239,9743071,284830,327416,20314069,10070487,0,0,0,4598029,1092169,324794,72675,4922823,1164844,0,0,0,1420831,4508,1425339,0
2021-09-26,0,11087641,10337183,1598615,40,4068,3619,11087681,10341251,1602234,0,0,0,20315457,10071385,132958,176106,20448415,10247491,0,0,0,4924052,1165036,178450,33778,5102502,1198814,0,0,0,1425358,900,1426258,0
2021-09-27,0,11087696,10341262,1602244,5,392,381,11087701,10341654,1602625,0,0,0,20448729,10247728,12263,21089,20460992,10268817,0,0,0,5102877,1198864,13382,1581,5116259,1200445,0,0,0,1426259,742,1427001,0
2021-09-28,0,11089283,10342953,1603047,295,6923,5214,11089578,10349876,1608261,0,0,0,20461461,10269220,206265,427009,20667726,10696229,0,0,0,5116788,1200624,206228,273928,5323016,1474552,0,0,0,1427134,3838,1430972,0
2021-09-29,0,11089747,10350013,1608315,300,8362,5788,11090047,10358375,1614103,0,0,0,20668422,10697263,116779,456427,20785201,11153690,0,0,0,5323561,1474773,136535,221165,5460096,1695938,0,0,0,1431154,3368,1434522,0
2021-09-30,0,11090353,10358525,1614148,471,9747,6365,11090824,10368272,1620513,0,0,0,20785578,11154479,106422,368341,20892000,11522820,0,0,0,5460637,1696462,119964,143704,5580601,1840166,0,0,0,1434661,4341,1439002,0
2021-10-01,0,11090978,10368473,1620563,561,19691,5943,11091539,10388164,1626506,0,0,0,20892578,11523654,161563,377461,21054141,11901115,0,0,0,5581113,1840587,178161,140524,5759274,1981111,0,0,0,1439152,3467,1442619,0
2021-10-02,0,11091729,10388455,1626558,531,42137,6454,11092260,10430592,1633012,0,0,0,21054726,11901887,92585,610592,21147311,12512479,0,0,0,5759710,1981541,140493,204582,5900203,2186123,0,0,0,1442832,2659,1445491,0
2021-10-03,0,11092267,10430681,1633041,54,6165,3739,11092321,10436846,1636780,0,0,0,21147544,12513493,46746,283780,21194290,12797273,0,0,0,5900623,2186574,75764,114559,5976387,2301133,0,0,0,1445532,1940,1447472,0
2021-10-04,0,11092323,10436854,1636784,11,412,304,11092334,10437266,1637088,0,0,0,21194322,12797430,765,24574,21195087,12822004,0,0,0,5976478,2301244,2548,8121,5979026,2309365,0,0,0,1447473,80,1447553,0
2021-10-05,0,11092338,10437296,1637102,204,23096,3519,11092542,10460392,1640621,0,0,0,21195135,12822196,6156,177175,21201291,12999371,0,0,0,5979125,2309605,18763,8825,5997888,2318430,0,0,0,1447552,232,1447784,0
2021-10-06,0,11092746,10460788,1640732,703,60708,6357,11093449,10521496,1647089,0,0,0,21201850,13000809,12422,672815,21214272,13673624,0,0,0,5998289,2318768,28964,29572,6027253,2348340,0,0,0,1447893,2790,1460683,0
