tDate,Population,Acc1_TDTotal,Acc1_Inoc,Acc1_Rate,Acc2_TDTotal,Acc2_Inoc,Acc2_Rate,Acc3_TDTotal,Acc3_Inoc,Acc3_Rate,Acc4_TDTotal,Acc4_Inoc,Acc4_Rate,AccWinter_TDTotal,AccWinter_Inoc,AccWinter_Rate,SeoulPopulation,Seoul1_TDTotal,Seoul1_Inoc,Seoul1_Rate,Seoul2_TDTotal,Seoul2_Inoc,Seoul2_Rate,Seoul3_TDTotal,Seoul3_Inoc,Seoul3_Rate,Seoul4_TDTotal,Seoul4_Inoc,Seoul4_Rate,SeoulWinter_TDTotal,SeoulWinter_Inoc,SeoulWinter_Rate,BusanPopulation,Busan1_TDTotal,Busan1_Inoc,Busan1_Rate,Busan2_TDTotal,Busan2_Inoc,Busan2_Rate,Busan3_TDTotal,Busan3_Inoc,Busan3_Rate,Busan4_TDTotal,Busan4_Inoc,Busan4_Rate,BusanWinter_TDTotal,BusanWinter_Inoc,BusanWinter_Rate,DaeguPopulation,Daegu1_TDTotal,Daegu1_Inoc,Daegu1_Rate,Daegu2_TDTotal,Daegu2_Inoc,Daegu2_Rate,Daegu3_TDTotal,Daegu3_Inoc,Daegu3_Rate,Daegu4_TDTotal,Daegu4_Inoc,Daegu4_Rate,DaeguWinter_TDTotal,DaeguWinter_Inoc,DaeguWinter_Rate,GwangjuPopulation,Gwangju1_TDTotal,Gwangju1_Inoc,Gwangju1_Rate,Gwangju2_TDTotal,Gwangju2_Inoc,Gwangju2_Rate,Gwangju3_TDTotal,Gwangju3_Inoc,Gwangju3_Rate,Gwangju4_TDTotal,Gwangju4_Inoc,Gwangju4_Rate,GwangjuWinter_TDTotal,GwangjuWinter_Inoc,GwangjuWinter_Rate,DaejeonPopulation,Daejeon1_TDTotal,Daejeon1_Inoc,Daejeon1_Rate,Daejeon2_TDTotal,Daejeon2_Inoc,Daejeon2_Rate,Daejeon3_TDTotal,Daejeon3_Inoc,Daejeon3_Rate,Daejeon4_TDTotal,Daejeon4_Inoc,Daejeon4_Rate,DaejeonWinter_TDTotal,DaejeonWinter_Inoc,DaejeonWinter_Rate,UlsanPopulation,Ulsan1_TDTotal,Ulsan1_Inoc,Ulsan1_Rate,Ulsan2_TDTotal,Ulsan2_Inoc,Ulsan2_Rate,Ulsan3_TDTotal,Ulsan3_Inoc,Ulsan3_Rate,Ulsan4_TDTotal,Ulsan4_Inoc,Ulsan4_Rate,UlsanWinter_TDTotal,UlsanWinter_Inoc,UlsanWinter_Rate,SejongPopulation,Sejong1_TDTotal,Sejong1_Inoc,Sejong1_Rate,Sejong2_TDTotal,Sejong2_Inoc,Sejong2_Rate,Sejong3_TDTotal,Sejong3_Inoc,Sejong3_Rate,Sejong4_TDTotal,Sejong4_Inoc,Sejong4_Rate,SejongWinter_TDTotal,SejongWinter_Inoc,SejongWinter_Rate,GyeonggiPopulation,Gyeonggi1_TDTotal,Gyeonggi1_Inoc,Gyeonggi1_Rate,Gyeonggi2_TDTotal,Gyeonggi2_Inoc,Gyeonggi2_Rate,Gyeonggi3_TDTotal,Gyeonggi3_Inoc,Gyeonggi3_Rate,Gyeonggi4_TDTotal,Gyeonggi4_Inoc,Gyeonggi4_Rate,GyeonggiWinter_TDTotal,GyeonggiWinter_Inoc,GyeonggiWinter_Rate,GangwonPopulation,Gangwon1_TDTotal,Gangwon1_Inoc,Gangwon1_Rate,Gangwon2_TDTotal,Gangwon2_Inoc,Gangwon2_Rate,Gangwon3_TDTotal,Gangwon3_Inoc,Gangwon3_Rate,Gangwon4_TDTotal,Gangwon4_Inoc,Gangwon4_Rate,GangwonWinter_TDTotal,GangwonWinter_Inoc,GangwonWinter_Rate,ChungbukPopulation,Chungbuk1_TDTotal,Chungbuk1_Inoc,Chungbuk1_Rate,Chungbuk2_TDTotal,Chungbuk2_Inoc,Chungbuk2_Rate,Chungbuk3_TDTotal,Chungbuk3_Inoc,Chungbuk3_Rate,Chungbuk4_TDTotal,Chungbuk4_Inoc,Chungbuk4_Rate,ChungbukWinter_TDTotal,ChungbukWinter_Inoc,ChungbukWinter_Rate,ChungnamPopulation,Chungnam1_TDTotal,Chungnam1_Inoc,Chungnam1_Rate,Chungnam2_TDTotal,Chungnam2_Inoc,Chungnam2_Rate,Chungnam3_TDTotal,Chungnam3_Inoc,Chungnam3_Rate,Chungnam4_TDTotal,Chungnam4_Inoc,Chungnam4_Rate,ChungnamWinter_TDTotal,ChungnamWinter_Inoc,ChungnamWinter_Rate,JeonbukPopulation,Jeonbuk1_TDTotal,Jeonbuk1_Inoc,Jeonbuk1_Rate,Jeonbuk2_TDTotal,Jeonbuk2_Inoc,Jeonbuk2_Rate,Jeonbuk3_TDTotal,Jeonbuk3_Inoc,Jeonbuk3_Rate,Jeonbuk4_TDTotal,Jeonbuk4_Inoc,Jeonbuk4_Rate,JeonbukWinter_TDTotal,JeonbukWinter_Inoc,JeonbukWinter_Rate,JeonnamPopulation,Jeonnam1_TDTotal,Jeonnam1_Inoc,Jeonnam1_Rate,Jeonnam2_TDTotal,Jeonnam2_Inoc,Jeonnam2_Rate,Jeonnam3_TDTotal,Jeonnam3_Inoc,Jeonnam3_Rate,Jeonnam4_TDTotal,Jeonnam4_Inoc,Jeonnam4_Rate,JeonnamWinter_TDTotal,JeonnamWinter_Inoc,JeonnamWinter_Rate,GyeongbukPopulation,Gyeongbuk1_TDTotal,Gyeongbuk1_Inoc,Gyeongbuk1_Rate,Gyeongbuk2_TDTotal,Gyeongbuk2_Inoc,Gyeongbuk2_Rate,Gyeongbuk3_TDTotal,Gyeongbuk3_Inoc,Gyeongbuk3_Rate,Gyeongbuk4_TDTotal,Gyeongbuk4_Inoc,Gyeongbuk4_Rate,GyeongbukWinter_TDTotal,GyeongbukWinter_Inoc,GyeongbukWinter_Rate,GyeongnamPopulation,Gyeongnam1_TDTotal,Gyeongnam1_Inoc,Gyeongnam1_Rate,Gyeongnam2_TDTotal,Gyeongnam2_Inoc,Gyeongnam2_Rate,Gyeongnam3_TDTotal,Gyeongnam3_Inoc,Gyeongnam3_Rate,Gyeongnam4_TDTotal,Gyeongnam4_Inoc,Gyeongnam4_Rate,GyeongnamWinter_TDTotal,GyeongnamWinter_Inoc,GyeongnamWinter_Rate,JejuPopulation,Jeju1_TDTotal,Jeju1_Inoc,Jeju1_Rate,Jeju2_TDTotal,Jeju2_Inoc,Jeju2_Rate,Jeju3_TDTotal,Jeju3_Inoc,Jeju3_Rate,Jeju4_TDTotal,Jeju4_Inoc,Jeju4_Rate,JejuWinter_TDTotal,JejuWinter_Inoc,JejuWinter_Rate
2023-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-13,,,,,,,,,,,,,,,,,,12,8351411,88.6,17,8275572,87.8,,,,,,,1211,1207786,13.7,,4,2864309,86.2,7,2836702,85.4,,,,,,,310,424433,13.8,,3,2006737,84.7,4,1984572,83.8,,,,,,,204,256736,11.7,,3,2576818,87.2,3,2553067,86.4,,,,,,,392,335046,12.3,,0,1255664,87.5,0,1244598,86.7,,,,,,,154,175705,13.4,,9,1242326,85.8,5,1230466,85,,,,,,,173,178330,13.4,,1,963868,86.3,1,954835,85.5,,,,,,,179,122851,12,,1,301667,79.6,1,297983,78.6,,,,,,,39,36698,11.2,,15,11668328,87.4,27,11559182,86.6,,,,,,,1399,1565536,12.9,,3,1347581,87.7,1,1336772,87,,,,,,,122,215904,15.1,,1,1424836,89.4,2,1412824,88.6,,,,,,,162,228637,15.6,,4,1898886,89.5,5,1881962,88.7,,,,,,,344,314883,16.2,,1,1569887,89.2,1,1557725,88.5,,,,,,,140,293792,18,,1,1640800,90.2,3,1627236,89.4,,,,,,,172,337560,20,,5,2275935,87.5,5,2253100,86.6,,,,,,,269,366283,15.2,,7,2849784,87,1,2821880,86.2,,,,,,,456,388113,12.9
2023-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-03,,,,,,,,,,,,,,,,,,6,8348045,88.6,10,8272402,87.8,,,,,,,996,1229690,14,,3,2862733,86.2,4,2835200,85.3,,,,,,,253,429888,13.9,,4,2005848,84.7,3,1983737,83.7,,,,,,,202,260723,11.9,,1,2576361,87.2,1,2552647,86.4,,,,,,,279,341990,12.6,,1,1255128,87.5,2,1244094,86.7,,,,,,,86,178090,13.6,,2,1241723,85.8,6,1229881,84.9,,,,,,,98,180856,13.6,,2,963510,86.2,0,954492,85.4,,,,,,,109,126127,12.4,,3,301713,79.5,4,298045,78.6,,,,,,,53,37285,11.4,,17,11667029,87.3,32,11558138,86.5,,,,,,,1224,1593002,13.1,,0,1346742,87.7,3,1335964,87,,,,,,,59,217690,15.3,,1,1424202,89.4,0,1412226,88.6,,,,,,,121,231151,15.7,,2,1898094,89.5,3,1881217,88.7,,,,,,,154,318562,16.4,,1,1569003,89.2,4,1556865,88.5,,,,,,,88,295956,18.1,,1,1639649,90.1,1,1626129,89.4,,,,,,,110,340186,20.2,,0,2274693,87.5,3,2251919,86.6,,,,,,,160,370894,15.4,,0,2848419,87,2,2820601,86.2,,,,,,,229,394114,13.1
2023-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-12,,,,,,,,,,,,,,,,,,5,8362329,88.6,20,8286596,87.8,,,,,,,,,,,4,2863126,86.2,11,2835613,85.3,,,,,,,,,,,1,2006255,84.7,2,1984147,83.7,,,,,,,,,,,1,2586035,87.2,2,2562222,86.4,,,,,,,,,,,1,1255415,87.4,2,1244385,86.7,,,,,,,,,,,5,1242527,85.8,1,1230675,84.9,,,,,,,,,,,2,963685,86.2,0,954670,85.4,,,,,,,,,,,0,302044,79.5,0,298371,78.6,,,,,,,,,,,18,11627178,87.3,19,11518922,86.5,,,,,,,,,,,1,1348367,87.7,4,1337572,87,,,,,,,,,,,2,1425664,89.4,5,1413675,88.6,,,,,,,,,,,3,1900849,89.5,5,1883949,88.7,,,,,,,,,,,0,1569795,89.2,0,1557656,88.5,,,,,,,,,,,0,1640177,90.1,5,1626664,89.4,,,,,,,,,,,1,2275397,87.5,6,2252632,86.6,,,,,,,,,,,1,2848890,87,2,2821095,86.2,,,,,,,,,
2023-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
