tDate,Country,Province1,Province2,Confirmed,Deaths,AccConfirmed,AccDeaths
2020-03-26,United States,Arkansas,Miller,0,0,0,0
2020-03-26,United States,Arkansas,Mississippi,0,0,0,0
2020-03-26,United States,Arkansas,Monroe,0,0,0,0
2020-03-26,United States,Arkansas,Montgomery,0,0,0,0
2020-03-26,United States,Arkansas,Nevada,0,0,0,0
2020-03-26,United States,Arkansas,Newton,0,0,0,0
2020-03-26,United States,Arkansas,Ouachita,0,0,0,0
2020-03-26,United States,Arkansas,Perry,0,0,0,0
2020-03-26,United States,Arkansas,Phillips,0,0,0,0
2020-03-26,United States,Arkansas,Pike,0,0,1,0
2020-03-26,United States,Arkansas,Poinsett,0,0,3,0
2020-03-26,United States,Arkansas,Polk,0,0,1,0
2020-03-26,United States,Arkansas,Pope,0,0,1,0
2020-03-26,United States,Arkansas,Prairie,0,0,0,0
2020-03-26,United States,Arkansas,Pulaski,5,0,83,0
2020-03-26,United States,Arkansas,Randolph,1,0,1,0
2020-03-26,United States,Arkansas,Saline,0,0,4,0
2020-03-26,United States,Arkansas,Scott,0,0,0,0
2020-03-26,United States,Arkansas,Searcy,0,0,2,0
2020-03-26,United States,Arkansas,Sebastian,0,0,2,0
2020-03-26,United States,Arkansas,Sevier,0,0,1,0
2020-03-26,United States,Arkansas,Sharp,0,0,0,0
2020-03-26,United States,Arkansas,St. Francis,0,0,0,0
2020-03-26,United States,Arkansas,Stone,0,0,1,0
2020-03-26,United States,Arkansas,Unassigned,4,0,24,1
2020-03-26,United States,Arkansas,Union,0,0,1,0
2020-03-26,United States,Arkansas,Van Buren,3,0,11,0
2020-03-26,United States,Arkansas,Washington,4,0,10,0
2020-03-26,United States,Arkansas,White,0,0,1,0
2020-03-26,United States,Arkansas,Woodruff,0,0,1,0
2020-03-26,United States,Arkansas,Yell,0,0,0,0
2020-03-26,United States,California,Alameda,43,1,178,4
2020-03-26,United States,California,Alpine,0,0,0,0
2020-03-26,United States,California,Amador,0,0,2,0
2020-03-26,United States,California,Butte,1,0,5,0
2020-03-26,United States,California,Calaveras,1,0,3,0
2020-03-26,United States,California,Colusa,0,0,0,0
2020-03-26,United States,California,Contra Costa,23,0,131,1
2020-03-26,United States,California,Del Norte,0,0,0,0
2020-03-26,United States,California,El Dorado,0,0,3,0
2020-03-26,United States,California,Fresno,1,0,19,0
2020-03-26,United States,California,Glenn,0,0,0,0
2020-03-26,United States,California,Humboldt,5,0,10,0
2020-03-26,United States,California,Imperial,0,0,9,0
2020-03-26,United States,California,Inyo,1,0,2,0
2020-03-26,United States,California,Kern,14,0,29,0
2020-03-26,United States,California,Kings,0,0,0,0
2020-03-26,United States,California,Lake,0,0,0,0
2020-03-26,United States,California,Lassen,0,0,0,0
2020-03-26,United States,California,Los Angeles,417,8,1229,21
2020-03-26,United States,California,Madera,1,0,7,0
2020-03-26,United States,California,Marin,7,0,60,0
2020-03-26,United States,California,Mariposa,0,0,0,0
2020-03-26,United States,California,Mendocino,0,0,2,0
2020-03-26,United States,California,Merced,0,0,2,0
2020-03-26,United States,California,Modoc,0,0,0,0
2020-03-26,United States,California,Mono,0,0,4,0
2020-03-26,United States,California,Monterey,0,0,24,1
2020-03-26,United States,California,Napa,4,0,6,0
2020-03-26,United States,California,Nevada,3,0,7,0
2020-03-26,United States,California,Orange,69,0,256,1
2020-03-26,United States,California,Placer,0,0,30,1
2020-03-26,United States,California,Plumas,0,0,0,0
2020-03-26,United States,California,Riverside,37,1,105,8
2020-03-26,United States,California,Sacramento,0,0,113,5
2020-03-26,United States,California,San Benito,2,0,9,1
2020-03-26,United States,California,San Bernardino,16,1,54,2
2020-03-26,United States,California,San Diego,55,1,293,3
2020-03-26,United States,California,San Francisco,45,1,223,2
2020-03-26,United States,California,San Joaquin,3,0,71,3
2020-03-26,United States,California,San Luis Obispo,8,0,54,0
2020-03-26,United States,California,San Mateo,30,0,195,5
2020-03-26,United States,California,Santa Barbara,2,0,26,0
2020-03-26,United States,California,Santa Clara,83,0,542,20
2020-03-26,United States,California,Santa Cruz,1,0,25,0
2020-03-26,United States,California,Shasta,0,0,3,1
2020-03-26,United States,California,Sierra,0,0,0,0
2020-03-26,United States,California,Siskiyou,0,0,3,0
2020-03-26,United States,California,Solano,7,0,31,0
2020-03-26,United States,California,Sonoma,3,0,37,1
2020-03-26,United States,California,Stanislaus,1,0,13,0
2020-03-26,United States,California,Sutter,2,0,2,0
2020-03-26,United States,California,Tehama,0,0,0,0
2020-03-26,United States,California,Trinity,0,0,0,0
2020-03-26,United States,California,Tulare,1,0,18,0
2020-03-26,United States,California,Tuolumne,0,0,0,0
2020-03-26,United States,California,Ventura,11,0,50,1
2020-03-26,United States,California,Yolo,1,0,11,1
2020-03-26,United States,California,Yuba,3,0,3,0
2020-03-26,United States,Colorado,Adams,23,0,50,0
2020-03-26,United States,Colorado,Alamosa,0,0,0,0
2020-03-26,United States,Colorado,Arapahoe,50,0,119,0
2020-03-26,United States,Colorado,Archuleta,0,0,0,0
2020-03-26,United States,Colorado,Baca,0,0,0,0
2020-03-26,United States,Colorado,Bent,0,0,0,0
2020-03-26,United States,Colorado,Boulder,17,0,66,0
2020-03-26,United States,Colorado,Broomfield,5,0,10,0
2020-03-26,United States,Colorado,Chaffee,2,0,5,0
2020-03-26,United States,Colorado,Cheyenne,0,0,0,0
2020-03-26,United States,Colorado,Clear Creek,0,0,3,0
2020-03-26,United States,Colorado,Conejos,0,0,0,0
2020-03-26,United States,Colorado,Costilla,0,0,0,0
2020-03-26,United States,Colorado,Crowley,0,0,1,1
2020-03-26,United States,Colorado,Custer,0,0,0,0
2020-03-26,United States,Colorado,Delta,0,0,1,0
2020-03-26,United States,Colorado,Denver,48,0,262,3
2020-03-26,United States,Colorado,Dolores,0,0,0,0
2020-03-26,United States,Colorado,Douglas,14,0,67,0
2020-03-26,United States,Colorado,Eagle,27,0,147,1
2020-03-26,United States,Colorado,El Paso,15,0,137,5
2020-03-26,United States,Colorado,Elbert,0,0,3,0
2020-03-26,United States,Colorado,Fremont,0,0,1,0
2020-03-26,United States,Colorado,Garfield,6,0,16,0
2020-03-26,United States,Colorado,Gilpin,0,0,0,0
2020-03-26,United States,Colorado,Grand,0,0,2,0
2020-03-26,United States,Colorado,Gunnison,17,1,57,1
2020-03-26,United States,Colorado,Hinsdale,0,0,1,0
2020-03-26,United States,Colorado,Huerfano,0,0,1,0
2020-03-26,United States,Colorado,Jackson,0,0,0,0
2020-03-26,United States,Colorado,Jefferson,38,0,131,2
2020-03-26,United States,Colorado,Kiowa,0,0,0,0
2020-03-26,United States,Colorado,Kit Carson,1,0,1,0
2020-03-26,United States,Colorado,La Plata,4,0,5,0
2020-03-26,United States,Colorado,Lake,0,0,0,0
2020-03-26,United States,Colorado,Larimer,18,1,61,1
2020-03-26,United States,Colorado,Las Animas,0,0,0,0
2020-03-26,United States,Colorado,Lincoln,0,0,0,0
2020-03-26,United States,Colorado,Logan,0,0,2,0
2020-03-26,United States,Colorado,Mesa,1,0,6,0
2020-03-26,United States,Colorado,Mineral,0,0,0,0
2020-03-26,United States,Colorado,Moffat,0,0,0,0
2020-03-26,United States,Colorado,Montezuma,0,0,0,0
2020-03-26,United States,Colorado,Montrose,1,0,4,0
2020-03-26,United States,Colorado,Morgan,0,0,3,0
2020-03-26,United States,Colorado,Otero,1,0,1,0
2020-03-26,United States,Colorado,Ouray,0,0,0,0
2020-03-26,United States,Colorado,Park,0,0,1,0
2020-03-26,United States,Colorado,Phillips,0,0,0,0
2020-03-26,United States,Colorado,Pitkin,5,0,23,0
2020-03-26,United States,Colorado,Prowers,0,0,0,0
2020-03-26,United States,Colorado,Pueblo,0,0,3,0
2020-03-26,United States,Colorado,Rio Blanco,0,0,0,0
2020-03-26,United States,Colorado,Rio Grande,2,0,2,0
2020-03-26,United States,Colorado,Routt,5,0,9,0
2020-03-26,United States,Colorado,Saguache,0,0,0,0
2020-03-26,United States,Colorado,San Juan,0,0,0,0
2020-03-26,United States,Colorado,San Miguel,0,0,1,0
2020-03-26,United States,Colorado,Sedgwick,0,0,0,0
2020-03-26,United States,Colorado,Summit,-1,0,9,0
2020-03-26,United States,Colorado,Teller,4,1,7,1
2020-03-26,United States,Colorado,Unassigned,84,0,102,0
2020-03-26,United States,Colorado,Washington,1,0,1,0
2020-03-26,United States,Colorado,Weld,20,0,107,4
2020-03-26,United States,Colorado,Yuma,1,0,2,0
2020-03-26,United States,Connecticut,Fairfield,61,1,607,13
2020-03-26,United States,Connecticut,Hartford,22,0,138,2
2020-03-26,United States,Connecticut,Litchfield,11,0,44,0
2020-03-26,United States,Connecticut,Middlesex,3,1,18,1
2020-03-26,United States,Connecticut,New Haven,29,0,156,2
2020-03-26,United States,Connecticut,New London,4,0,13,0
2020-03-26,United States,Connecticut,Tolland,6,0,33,3
2020-03-26,United States,Connecticut,Windham,1,0,3,0
2020-03-26,United States,Delaware,Kent,3,0,17,0
2020-03-26,United States,Delaware,New Castle,7,0,86,0
2020-03-26,United States,Delaware,Sussex,1,0,27,0
2020-03-26,United States,Diamond Princess,,0,0,49,0
2020-03-26,United States,District of Columbia,District of Columbia,44,1,231,3
2020-03-26,United States,Florida,Alachua,4,0,49,0
2020-03-26,United States,Florida,Baker,0,0,5,0
2020-03-26,United States,Florida,Bay,2,0,3,0
2020-03-26,United States,Florida,Bradford,0,0,1,0
2020-03-26,United States,Florida,Brevard,2,0,13,0
2020-03-26,United States,Florida,Broward,149,0,504,3
2020-03-26,United States,Florida,Calhoun,0,0,0,0
2020-03-26,United States,Florida,Charlotte,0,0,3,0
2020-03-26,United States,Florida,Citrus,2,1,11,1
2020-03-26,United States,Florida,Clay,6,2,19,4
2020-03-26,United States,Florida,Collier,18,0,65,0
2020-03-26,United States,Florida,Columbia,0,0,3,0
2020-03-26,United States,Florida,DeSoto,4,0,5,0
2020-03-26,United States,Florida,Dixie,0,0,0,0
2020-03-26,United States,Florida,Duval,18,0,74,3
2020-03-26,United States,Florida,Escambia,5,0,19,0
2020-03-26,United States,Florida,Flagler,2,0,7,0
2020-03-26,United States,Florida,Franklin,0,0,0,0
2020-03-26,United States,Florida,Gadsden,0,0,1,0
2020-03-26,United States,Florida,Gilchrist,0,0,0,0
2020-03-26,United States,Florida,Glades,0,0,0,0
2020-03-26,United States,Florida,Gulf,0,0,0,0
2020-03-26,United States,Florida,Hamilton,0,0,0,0
2020-03-26,United States,Florida,Hardee,0,0,0,0
2020-03-26,United States,Florida,Hendry,0,0,0,0
2020-03-26,United States,Florida,Hernando,1,0,9,0
2020-03-26,United States,Florida,Highlands,1,0,5,0
2020-03-26,United States,Florida,Hillsborough,36,1,142,1
2020-03-26,United States,Florida,Holmes,0,0,0,0
2020-03-26,United States,Florida,Indian River,1,0,13,0
2020-03-26,United States,Florida,Jackson,0,0,1,0
2020-03-26,United States,Florida,Jefferson,0,0,0,0
2020-03-26,United States,Florida,Lafayette,0,0,0,0
2020-03-26,United States,Florida,Lake,7,0,25,0
2020-03-26,United States,Florida,Lee,14,0,56,3
2020-03-26,United States,Florida,Leon,1,0,9,1
2020-03-26,United States,Florida,Levy,0,0,0,0
2020-03-26,United States,Florida,Liberty,0,0,0,0
2020-03-26,United States,Florida,Madison,0,0,0,0
2020-03-26,United States,Florida,Manatee,4,0,26,1
2020-03-26,United States,Florida,Marion,0,0,5,0
2020-03-26,United States,Florida,Martin,4,0,8,0
2020-03-26,United States,Florida,Miami-Dade,216,0,616,0
2020-03-26,United States,Florida,Monroe,4,0,12,0
2020-03-26,United States,Florida,Nassau,4,0,5,0
2020-03-26,United States,Florida,Okaloosa,5,0,21,0
2020-03-26,United States,Florida,Okeechobee,0,0,0,0
2020-03-26,United States,Florida,Orange,33,2,110,4
2020-03-26,United States,Florida,Osceola,7,0,42,0
2020-03-26,United States,Florida,Palm Beach,51,0,169,3
2020-03-26,United States,Florida,Pasco,2,1,19,1
2020-03-26,United States,Florida,Pinellas,14,0,64,1
2020-03-26,United States,Florida,Polk,3,0,17,0
2020-03-26,United States,Florida,Putnam,8,0,12,0
2020-03-26,United States,Florida,Santa Rosa,2,0,9,1
2020-03-26,United States,Florida,Sarasota,7,-1,34,1
2020-03-26,United States,Florida,Seminole,8,0,37,0
2020-03-26,United States,Florida,St. Johns,7,0,33,1
2020-03-26,United States,Florida,St. Lucie,2,0,10,0
2020-03-26,United States,Florida,Sumter,11,0,24,0
2020-03-26,United States,Florida,Suwannee,0,0,0,0
2020-03-26,United States,Florida,Taylor,0,0,0,0
2020-03-26,United States,Florida,Union,0,0,0,0
2020-03-26,United States,Florida,Volusia,9,0,29,0
2020-03-26,United States,Florida,Wakulla,0,0,0,0
2020-03-26,United States,Florida,Walton,1,0,13,0
2020-03-26,United States,Florida,Washington,0,0,0,0
2020-03-26,United States,Georgia,Appling,-1,0,0,0
2020-03-26,United States,Georgia,Atkinson,0,0,0,0
2020-03-26,United States,Georgia,Bacon,0,0,0,0
2020-03-26,United States,Georgia,Baker,-2,0,1,0
2020-03-26,United States,Georgia,Baldwin,0,0,2,0
2020-03-26,United States,Georgia,Banks,0,0,0,0
2020-03-26,United States,Georgia,Barrow,2,0,4,0
2020-03-26,United States,Georgia,Bartow,8,0,86,1
2020-03-26,United States,Georgia,Ben Hill,0,0,1,0
2020-03-26,United States,Georgia,Berrien,0,0,0,0
2020-03-26,United States,Georgia,Bibb,2,0,8,0
2020-03-26,United States,Georgia,Bleckley,0,0,0,0
2020-03-26,United States,Georgia,Brantley,0,0,0,0
2020-03-26,United States,Georgia,Brooks,0,0,0,0
2020-03-26,United States,Georgia,Bryan,1,0,3,0
